PROBEID	ENTREZID	SYMBOL
1443033_at	102902673|19653	Gm21992|Rbm4
1443034_at	192236	Hps1
1443035_at	NA	NA
1443036_at	241514	Zfp804a
1443037_at	NA	NA
1443038_at	NA	NA
1443039_at	56743	Lat2
1443040_x_at	56743	Lat2
1443041_at	22642|56381	Zbtb17|Spen
1443042_at	NA	NA
1443043_at	237987	Otop2
1443044_at	414271	A830091E24
1443045_at	NA	NA
1443046_at	19299	Abcd3
1443047_at	NA	NA
1443048_at	100503347	Gm19648
1443049_at	67226	Tmem19
1443050_at	238024	Fn3krp
1443051_at	NA	NA
1443052_at	100039706	Gm2381
1443053_at	NA	NA
1443054_at	16516	Kcnj15
1443055_at	320110	B230369F24Rik
1443056_at	NA	NA
1443057_at	102633986	Gm31679
1443058_at	72899	Macrod2
1443059_at	114664	Hsd17b11
1443060_at	100503797	Gm11738
1443061_at	NA	NA
1443062_at	319974	Auts2
1443063_at	215890	Clvs2
1443064_at	626123	9130004C02Rik
1443065_at	NA	NA
1443066_at	NA	NA
1443067_at	NA	NA
1443068_at	403348	D130084N16Rik
1443069_at	NA	NA
1443070_at	NA	NA
1443071_at	100740	AI839979
1443072_at	NA	NA
1443073_at	545681	Gm12992
1443074_at	NA	NA
1443075_at	NA	NA
1443076_at	270035	Letm2
1443077_at	76719	Kansl1
1443078_at	320646	6030439D06Rik
1443079_at	NA	NA
1443080_at	224129	Adcy5
1443081_at	14465	Gata6
1443082_at	NA	NA
1443083_at	NA	NA
1443084_at	229445	Ctso
1443085_at	NA	NA
1443086_at	11658	Alcam
1443087_at	52563	Cdc23
1443088_at	319589	9930031P18Rik
1443089_at	65246	Xpo7
1443090_at	NA	NA
1443091_at	NA	NA
1443092_at	74302	Mtmr3
1443093_at	NA	NA
1443094_at	100473	BB031773
1443095_at	NA	NA
1443096_at	385668	Lca5l
1443097_at	319377	D130012P04Rik
1443098_at	NA	NA
1443099_at	NA	NA
1443100_at	NA	NA
1443101_at	NA	NA
1443102_at	71063	Zfp597
1443103_at	320197|80290	D830046C22Rik|Gpr146
1443104_at	NA	NA
1443105_at	272347	Zfp398
1443106_at	78809	4930562C15Rik
1443107_at	NA	NA
1443108_at	NA	NA
1443109_at	NA	NA
1443110_at	74197	Gtf2e1
1443111_at	101476	Plekha1
1443112_at	11800	Api5
1443113_at	NA	NA
1443114_at	319543	A730059M13Rik
1443115_at	NA	NA
1443116_at	103554	Psme4
1443117_at	14048	Eya1
1443118_at	NA	NA
1443119_at	108073	Grm7
1443120_at	245469	Pdzd4
1443121_at	67488	Calcoco1
1443122_at	NA	NA
1443123_at	77097	Tanc2
1443124_at	545291	Hpse2
1443125_at	14897	Trip12
1443126_at	NA	NA
1443127_at	319926	9630021D06Rik
1443128_at	18130	Ints6
1443129_at	NA	NA
1443130_at	628951	Gm6936
1443131_at	94217	Lrp1b
1443132_at	544809	Gm9796
1443133_at	100043072	A230070E04Rik
1443134_at	102639568|503690	LOC102639568|A930005G22Rik
1443135_at	102339	Cog4
1443136_at	432459	LOC432459
1443137_at	NA	NA
1443138_at	NA	NA
1443139_at	NA	NA
1443140_at	21473	Tcra
1443141_at	NA	NA
1443142_at	12234	Btrc
1443143_at	396184	Flrt1
1443144_at	18751	Prkcb
1443145_at	54519	Apbb1ip
1443146_at	70472	Atad2
1443147_at	NA	NA
1443148_at	53323	Ube2k
1443149_at	NA	NA
1443150_at	NA	NA
1443151_at	NA	NA
1443152_at	69956	Ptcd3
1443153_at	NA	NA
1443154_at	328943	6030438J01
1443155_at	NA	NA
1443156_at	NA	NA
1443157_at	NA	NA
1443158_at	NA	NA
1443159_at	319693	9130221J17Rik
1443160_at	319934	Sbf2
1443161_at	NA	NA
1443162_at	NA	NA
1443163_at	214922	Slc39a2
1443164_at	NA	NA
1443165_at	57312	Mrps31
1443166_at	NA	NA
1443167_at	NA	NA
1443168_at	NA	NA
1443169_at	NA	NA
1443170_at	83674	Cnnm1
1443171_at	NA	NA
1443172_at	18392	Orc1
1443173_at	19242	Ptn
1443174_at	NA	NA
1443175_at	320317	A830010M09Rik
1443176_at	353282	Sfmbt2
1443177_at	100042963	Gm4132
1443178_at	24017	Rnf13
1443179_at	NA	NA
1443180_at	NA	NA
1443181_at	NA	NA
1443182_at	NA	NA
1443183_at	59026	Huwe1
1443184_at	229776	Cdc14a
1443185_at	218454	Lhfpl2
1443186_at	73893	Tmem202
1443187_at	72780	Rspo3
1443188_at	66799	Ube2w
1443189_at	NA	NA
1443190_at	100503289	Gm14133
1443191_at	NA	NA
1443192_at	210757	Themis
1443193_at	319953	Ttll1
1443194_at	320114	5930430O07Rik
1443195_at	NA	NA
1443196_at	268291	Rnf217
1443197_at	22412	Wnt9b
1443198_at	100502933	Gm19461
1443199_at	70144	Lrch3
1443200_at	329626	Fgf2os
1443201_at	NA	NA
1443202_at	NA	NA
1443203_at	NA	NA
1443204_at	NA	NA
1443205_at	14400|27785	Gabrb1|D5Buc30e
1443206_at	NA	NA
1443207_at	NA	NA
1443208_at	NA	NA
1443209_at	NA	NA
1443210_at	NA	NA
1443211_at	14183	Fgfr2
1443212_at	NA	NA
1443213_at	227835	Gtdc1
1443214_at	NA	NA
1443215_at	116838	Rims2
1443216_at	NA	NA
1443217_at	102640749	Gm13398
1443218_at	NA	NA
1443219_at	NA	NA
1443220_at	NA	NA
1443221_at	NA	NA
1443222_at	NA	NA
1443223_at	NA	NA
1443224_at	18606	Enpp2
1443225_at	269275	Acvr1c
1443226_at	66641	Sike1
1443227_at	66912	Bzw2
1443228_at	NA	NA
1443229_at	70472	Atad2
1443230_at	NA	NA
1443231_at	NA	NA
1443232_at	574519	Vax2os
1443233_at	NA	NA
1443234_at	382010	Cep44
1443235_at	27103	Eif2ak4
1443236_at	68170	B230118H07Rik
1443237_at	NA	NA
1443238_at	NA	NA
1443239_at	NA	NA
1443240_at	NA	NA
1443241_at	NA	NA
1443242_at	52230	D5Ertd121e
1443243_at	NA	NA
1443244_at	77219	Ptgr2
1443245_at	100043305	Gm4349
1443246_at	75619	Fastkd2
1443247_at	NA	NA
1443248_at	234076	Tmco3
1443249_at	NA	NA
1443250_at	19735	Rgs2
1443251_at	NA	NA
1443252_at	218215	Rnf144b
1443253_at	NA	NA
1443254_at	NA	NA
1443255_s_at	12549	Arhgap31
1443256_at	100504497	Gm16233
1443257_at	320168	9630050E16Rik
1443258_at	108655	Foxp1
1443259_at	NA	NA
1443260_at	17268	Meis1
1443261_at	327744	E130307A14Rik
1443262_at	64659	Mrps14
1443263_at	NA	NA
1443264_at	14126	Ms4a2
1443265_at	12505	Cd44
1443266_at	67963	Npc2
1443267_at	NA	NA
1443268_at	NA	NA
1443269_at	399631	D130009B15Rik
1443270_at	NA	NA
1443271_at	NA	NA
1443272_at	56741	Igdcc4
1443273_at	NA	NA
1443274_at	319819	4932435O22Rik
1443275_at	NA	NA
1443276_at	15563	Htr5a
1443277_at	83398	Ndst3
1443278_at	NA	NA
1443279_at	NA	NA
1443280_at	67157	2610301B20Rik
1443281_at	319504	Nrcam
1443282_at	230596	Prpf38a
1443283_at	NA	NA
1443284_at	NA	NA
1443285_at	NA	NA
1443286_at	105964	AU019754
1443287_at	383787	Ankrd63
1443288_at	22034	Traf6
1443289_at	NA	NA
1443290_at	NA	NA
1443291_at	11733	Ank1
1443292_at	NA	NA
1443293_at	NA	NA
1443294_at	69131	Cdk12
1443295_at	NA	NA
1443296_at	18555	Cdk16
1443297_at	NA	NA
1443298_at	211305	Fbxw13
1443299_at	NA	NA
1443300_at	NA	NA
1443301_at	NA	NA
1443302_at	NA	NA
1443303_at	NA	NA
1443304_at	17771	Mtl5
1443305_at	100041089	Gm3134
1443306_at	NA	NA
1443307_at	19181	Psmc2
1443308_at	22249	Unc13b
1443309_at	55983	Pdzrn3
1443310_at	54563	Nup210
1443311_at	67026	Thap4
1443312_at	NA	NA
1443313_at	320846	A530058N18Rik
1443314_at	72425	Katnbl1
1443315_at	13405	Dmd
1443316_at	NA	NA
1443317_at	52074	D6Ertd47e
1443318_at	100503583|623474	Fsbp|Rad54b
1443319_at	94212	Pag1
1443320_at	NA	NA
1443321_at	100416011	Gm15666
1443322_at	NA	NA
1443323_at	229780	Trmt13
1443324_at	NA	NA
1443325_at	NA	NA
1443326_at	NA	NA
1443327_at	210108	D130043K22Rik
1443328_at	NA	NA
1443329_at	57438	March7
1443330_at	52383	D1Ertd646e
1443331_at	NA	NA
1443332_at	NA	NA
1443333_at	100504740	Gm20383
1443334_at	233865	D430042O09Rik
1443335_at	NA	NA
1443336_at	225876	Kdm2a
1443337_at	NA	NA
1443338_at	NA	NA
1443339_at	70186	Fam162a
1443340_at	216001	Micu1
1443341_at	NA	NA
1443342_at	NA	NA
1443343_at	NA	NA
1443344_at	237397	C2cd4c
1443345_at	102640089	Gm36243
1443346_at	NA	NA
1443347_at	NA	NA
1443348_at	319910	D030028M11Rik
1443349_at	NA	NA
1443350_at	116871	Mta3
1443351_at	NA	NA
1443352_at	30873	C77614
1443353_at	NA	NA
1443354_at	NA	NA
1443355_at	NA	NA
1443356_at	NA	NA
1443357_at	22763	Zfr
1443358_at	442815	A230065C20Rik
1443359_at	NA	NA
1443360_x_at	171207	Arhgap4
1443361_at	NA	NA
1443362_at	246196	Zfp277
1443363_at	NA	NA
1443364_at	110052	Dek
1443365_at	15562	Htr4
1443366_at	108123	Napg
1443367_at	NA	NA
1443368_at	767815	BB557941
1443369_at	328643	Vwa5b2
1443370_at	NA	NA
1443371_at	NA	NA
1443372_at	100040834	Gm2990
1443373_at	NA	NA
1443374_at	NA	NA
1443375_at	14683	Gnas
1443376_at	NA	NA
1443377_at	17165|280668	Mapkapk5|Adam1a
1443378_s_at	17165|280668	Mapkapk5|Adam1a
1443379_at	243308	A430033K04Rik
1443380_at	11532	Adh5
1443381_at	18612	Etv4
1443382_s_at	NA	NA
1443383_at	NA	NA
1443384_at	14083	Ptk2
1443385_at	77813	A930012N16Rik
1443386_at	NA	NA
1443387_at	99440	BB045044
1443388_at	NA	NA
1443389_at	NA	NA
1443390_at	NA	NA
1443391_at	NA	NA
1443392_at	193034	Trpv1
1443393_at	NA	NA
1443394_at	NA	NA
1443395_at	52343	D6Ertd490e
1443396_at	76479	Smndc1
1443397_at	17977	Ncoa1
1443398_at	NA	NA
1443399_at	99801	AU021001
1443400_at	NA	NA
1443401_at	NA	NA
1443402_at	NA	NA
1443403_at	NA	NA
1443404_s_at	52461	D13Ertd94e
1443405_at	NA	NA
1443406_at	235527	Plscr4
1443407_at	24017	Rnf13
1443408_at	NA	NA
1443409_at	97047	C76434
1443410_at	NA	NA
1443411_at	NA	NA
1443412_s_at	17389	Mmp16
1443413_s_at	56843	Trpm5
1443414_at	30865	C78513
1443415_at	320342	4931432P07Rik
1443416_at	97877	C79741
1443417_at	97618	C87122
1443418_at	102641779	Gm15239
1443419_at	52336	D5Ertd525e
1443420_at	NA	NA
1443421_s_at	93886	Pcdhb15
1443422_at	73692	2410089E03Rik
1443423_at	75607	Wnk2
1443424_at	233545	2210018M11Rik
1443425_at	NA	NA
1443426_at	66660	Sltm
1443427_at	NA	NA
1443428_at	51991	D8Ertd67e
1443429_at	NA	NA
1443430_at	NA	NA
1443431_at	NA	NA
1443432_at	100311	AU022680
1443433_at	54712	Plxnc1
1443434_s_at	54712	Plxnc1
1443435_at	NA	NA
1443436_at	NA	NA
1443437_at	633285	Rbm46
1443438_at	NA	NA
1443439_at	NA	NA
1443440_at	NA	NA
1443441_x_at	380850	Gm5141
1443442_at	101250	AU022084
1443443_at	102642202	Gm15511
1443444_at	NA	NA
1443445_at	NA	NA
1443446_at	NA	NA
1443447_at	NA	NA
1443448_x_at	NA	NA
1443449_at	102632699	Gm30702
1443450_at	100503622	Gm16630
1443451_at	NA	NA
1443452_at	NA	NA
1443453_at	270210	Zfp651
1443454_at	319229	Sctr
1443455_at	NA	NA
1443456_at	NA	NA
1443457_at	320314	A230055J12Rik
1443458_at	235302	D630033O11Rik
1443459_at	NA	NA
1443460_at	NA	NA
1443461_at	97236	C79130
1443462_at	52339	D8Ertd572e
1443463_at	NA	NA
1443464_at	NA	NA
1443465_at	NA	NA
1443466_s_at	70428	Polr3b
1443467_at	75974	Dock11
1443468_at	NA	NA
1443469_at	NA	NA
1443470_at	100303644	C130080G10Rik
1443471_at	56490	Zbtb20
1443472_at	97222	C77691
1443473_at	97158	C79562
1443474_at	52359	D7Ertd495e
1443475_at	NA	NA
1443476_at	18503	Pax1
1443477_at	21762	Psmd2
1443478_at	97476	Fam90a1a
1443479_at	NA	NA
1443480_at	NA	NA
1443481_at	71924	Tube1
1443482_at	NA	NA
1443483_at	27084|574438|627081	Xlr5c|Xlr5a|Xlr5b
1443484_at	68925	Rpap1
1443485_at	13841	Epha7
1443486_at	233824	Cog7
1443487_at	104507	AU022238
1443488_at	NA	NA
1443489_at	NA	NA
1443490_at	52061	D3Ertd34e
1443491_at	NA	NA
1443492_at	NA	NA
1443493_at	208144	Dhx37
1443494_at	70428	Polr3b
1443495_at	57423	Atp5j2
1443496_at	NA	NA
1443497_at	NA	NA
1443498_at	77697	Mmab
1443499_at	328576	Gm20556
1443500_at	NA	NA
1443501_at	102634284	Gm38462
1443502_at	329581	Birc7
1443503_at	271424	Ip6k3
1443504_at	330804	E330022O07
1443505_at	NA	NA
1443506_at	70382	Kctd2
1443507_at	NA	NA
1443508_at	224997	Dlgap1
1443509_at	NA	NA
1443510_at	98733	Obsl1
1443511_at	NA	NA
1443512_at	NA	NA
1443513_at	NA	NA
1443514_at	NA	NA
1443515_at	68725	1110032F04Rik
1443516_at	20239	Atxn2
1443517_at	NA	NA
1443518_at	20392	Sgce
1443519_at	NA	NA
1443520_at	NA	NA
1443521_at	NA	NA
1443522_s_at	83946	Phip
1443523_at	70363	Fam135b
1443524_x_at	12042	Bcl10
1443525_at	223843	Dbx2
1443526_at	NA	NA
1443527_at	21749	Terf1
1443528_at	106763	Ttbk1
1443529_at	NA	NA
1443530_at	NA	NA
1443531_at	403174	Msantd1
1443532_at	NA	NA
1443533_at	NA	NA
1443534_at	NA	NA
1443535_at	227800	Rabgap1
1443536_at	26570	Slc7a11
1443537_at	399614	C130009A20Rik
1443538_at	100039332	Gm2164
1443539_at	213498	Arhgef11
1443540_at	26401	Map3k1
1443541_at	381438	Gm5148
1443542_at	230696	AU022252
1443543_at	NA	NA
1443544_at	NA	NA
1443545_at	NA	NA
1443546_at	102641500	LOC102641500
1443547_at	NA	NA
1443548_at	100862268	LOC100862268
1443549_at	75847	Ispd
1443550_at	NA	NA
1443551_at	11938	Atp2a2
1443552_at	381522	Ccdc180
1443553_at	102633357	LOC102633357
1443554_at	NA	NA
1443555_at	100036521	Umad1
1443556_at	68487	Tmem140
1443557_at	NA	NA
1443558_s_at	103466	Nt5dc3
1443559_at	NA	NA
1443560_at	100169878	Gm10941
1443561_at	NA	NA
1443562_at	NA	NA
1443563_at	403187	Opa3
1443564_at	666185	Gm7969
1443565_at	99094	AI849538
1443566_at	NA	NA
1443567_at	210982	Gltscr1l
1443568_x_at	NA	NA
1443569_at	73873	Fam161a
1443570_at	26572	Cops3
1443571_at	NA	NA
1443572_at	NA	NA
1443573_at	11545	Parp1
1443574_at	329253	Gm15850
1443575_at	381792	2310040G24Rik
1443576_at	NA	NA
1443577_at	100503490	Gm19723
1443578_at	NA	NA
1443579_s_at	97998	Deptor
1443580_at	NA	NA
1443581_at	NA	NA
1443582_at	237891	Gas2l2
1443583_at	100043911	Ppp4r1l-ps
1443584_at	68691	Kansl1l
1443585_at	210172	Zfp526
1443586_at	66899	Fip1l1
1443587_at	218343	Ttc37
1443588_at	NA	NA
1443589_at	52175	DXErtd242e
1443590_at	NA	NA
1443591_at	13394	Dlx4
1443592_at	98819	AA617406
1443593_at	NA	NA
1443594_at	105111	AI043046
1443595_at	NA	NA
1443596_at	NA	NA
1443597_at	26896	Med14
1443598_at	382161|626854	Gm5165|Gm38396
1443599_at	NA	NA
1443600_at	102402	AA414992
1443601_at	545677	Gm12888
1443602_at	NA	NA
1443603_at	NA	NA
1443604_at	NA	NA
1443605_at	NA	NA
1443606_at	NA	NA
1443607_at	101286	AU020745
1443608_at	NA	NA
1443609_s_at	74126	Syvn1
1443610_at	NA	NA
1443611_at	NA	NA
1443612_at	228432	Ano3
1443613_x_at	NA	NA
1443614_at	NA	NA
1443615_at	68832	Ldah
1443616_at	NA	NA
1443617_at	NA	NA
1443618_at	68070	Pdzd2
1443619_at	69981	Tmem30a
1443620_at	NA	NA
1443621_at	327959	Xaf1
1443622_at	NA	NA
1443623_a_at	235599	6430571L13Rik
1443624_at	NA	NA
1443625_at	70999	Naa40
1443626_at	NA	NA
1443627_at	NA	NA
1443628_at	NA	NA
1443629_at	215690	Nav1
1443630_at	NA	NA
1443631_at	NA	NA
1443632_at	380698	Obscn
1443633_at	73516	1700086O06Rik
1443634_at	102634580	Gm26519
1443635_at	229588	Gm128
1443636_at	NA	NA
1443637_at	73095	Slc25a42
1443638_at	NA	NA
1443639_at	494504	Apcdd1
1443640_at	382019	Zfp882
1443641_at	108101	Fermt3
1443642_at	381921	Taok2
1443643_at	NA	NA
1443644_at	NA	NA
1443645_at	NA	NA
1443646_at	242050	Igsf10
1443647_at	NA	NA
1443648_at	77391	9530003O04Rik
1443649_at	NA	NA
1443650_at	NA	NA
1443651_at	241915	Phc3
1443652_x_at	114715	Spred1
1443653_at	NA	NA
1443654_at	11736	Ankfy1
1443655_s_at	18704	Pik3c2a
1443656_at	53618|77402	Fut8|9530018F02Rik
1443657_at	229474	Fhdc1
1443658_at	101994	Champ1
1443659_at	NA	NA
1443660_at	NA	NA
1443661_at	102638722	Gm35216
1443662_at	NA	NA
1443663_at	NA	NA
1443664_s_at	69655	Cd164l2
1443665_at	320560	Dennd5b
1443666_at	17318	Mid1
1443667_at	217653	Mis18bp1
1443668_x_at	217653	Mis18bp1
1443669_at	NA	NA
1443670_at	70113	Odf3b
1443671_x_at	70113	Odf3b
1443672_at	102436	Lars2
1443673_x_at	NA	NA
1443674_at	NA	NA
1443675_at	NA	NA
1443676_at	NA	NA
1443677_at	245007|319859	Zbtb38|E030011O05Rik
1443678_at	NA	NA
1443679_at	68273|76786	Pomgnt1|2510003B16Rik
1443680_at	606497	Otx2os1
1443681_at	237730	Fbll1
1443682_at	NA	NA
1443683_at	NA	NA
1443684_at	100125977	Gm10034
1443685_at	319748	Zfp865
1443686_at	15000	H2-DMb2
1443687_x_at	15000	H2-DMb2
1443688_at	235048	Zfp599
1443689_at	NA	NA
1443690_at	NA	NA
1443691_at	73692	2410089E03Rik
1443692_at	433940	Fam222a
1443693_at	99813	AU022332
1443694_at	58175	Rgs20
1443695_at	226243	Habp2
1443696_s_at	226243	Habp2
1443697_at	NA	NA
1443698_at	327959	Xaf1
1443699_at	19272	Ptprk
1443700_at	80288	Bcl9l
1443701_at	217219	Fam171a2
1443702_at	17758	Map4
1443703_at	NA	NA
1443704_at	102632764	Gm30752
1443705_at	NA	NA
1443706_at	59048|72584	C1galt1c1|Cul4b
1443707_at	74327	2900046B09Rik
1443708_at	238037	BC068281
1443709_at	NA	NA
1443710_s_at	71020	Spats1
1443711_at	NA	NA
1443712_x_at	66396	Ccdc82
1443713_at	12661	Chl1
1443714_at	223978	Cpped1
1443715_at	666794	Rbm24
1443716_at	100039210	Gm2102
1443717_at	99586	Dpyd
1443718_at	NA	NA
1443719_x_at	NA	NA
1443720_s_at	12167	Bmpr1b
1443721_x_at	216161	Sbno2
1443722_at	NA	NA
1443723_at	226025	Trpm3
1443724_at	57340	Jph3
1443725_at	NA	NA
1443726_at	12180	Smyd1
1443727_x_at	12180	Smyd1
1443728_at	NA	NA
1443729_at	211401	Mtss1
1443730_at	NA	NA
1443731_at	NA	NA
1443732_at	NA	NA
1443733_x_at	67967	Pold3
1443734_at	28024	D5Wsu148e
1443735_at	100041986	Gm3609
1443736_at	100415901	Gm13648
1443737_at	NA	NA
1443738_at	NA	NA
1443739_at	NA	NA
1443740_at	54613	St3gal6
1443741_x_at	107823	Whsc1
1443742_x_at	NA	NA
1443743_at	67334	Hypm
1443744_at	NA	NA
1443745_s_at	13406	Dmp1
1443746_x_at	13406	Dmp1
1443747_at	56790	Supt20
1443748_x_at	329154	Ankrd44
1443749_x_at	20512	Slc1a3
1443750_s_at	208366	Rpp40
1443751_at	NA	NA
1443752_at	381522	Ccdc180
1443753_at	50917	Galns
1443754_x_at	NA	NA
1443755_at	NA	NA
1443756_at	20713	Serpini1
1443757_x_at	52231|74577	Ankzf1|Glb1l
1443758_at	216156	Wdr18
1443759_at	NA	NA
1443760_at	627214	Fam196a
1443761_at	106582	Nrm
1443762_s_at	319934	Sbf2
1443763_at	NA	NA
1443764_x_at	80718	Rab27b
1443765_at	69808	Rap1gapos
1443766_x_at	268451	Rab11fip4
1443767_at	319263	Pcmtd1
1443768_at	11848	Rhoa
1443769_at	13801	Enam
1443770_x_at	NA	NA
1443771_x_at	17131	Smad7
1443772_at	66573	Dzip1
1443773_at	56531	Ylpm1
1443774_at	380993	Zfat
1443775_x_at	380993	Zfat
1443776_at	NA	NA
1443777_at	NA	NA
1443778_at	20677	Sox4
1443779_s_at	212391	Lcor
1443780_at	20620	Plk2
1443781_at	227333	Dgkd
1443782_x_at	77951	Cyp20a1
1443783_x_at	14960	H2-Aa
1443784_at	319277	A230046K03Rik
1443785_x_at	67399	Pdlim7
1443786_at	22286	Utf1
1443787_x_at	12365	Casp14
1443788_at	12395	Runx1t1
1443789_x_at	75483	Cox8c
1443790_x_at	78108	Particl
1443791_at	66743	Rnf220
1443792_at	83922	Cep41
1443793_x_at	68510	Ints1
1443794_x_at	100608	Noc4l
1443795_at	106795	Tcf19
1443796_at	16170	Il16
1443797_at	228061	Agps
1443798_at	18707	Pik3cd
1443799_at	NA	NA
1443800_at	NA	NA
1443801_at	NA	NA
1443802_at	NA	NA
1443803_x_at	15402	Hoxa5
1443804_at	269643	Ppp2r2c
1443805_at	629378	Dact3
1443806_x_at	NA	NA
1443807_x_at	12449	Ccnf
1443808_at	100504116|329372	Gm20071|D2Bwg1423e
1443809_at	NA	NA
1443810_at	71099	Tssk4
1443811_at	NA	NA
1443812_x_at	NA	NA
1443813_x_at	12041	Bckdk
1443814_x_at	13036	Ctsh
1443815_x_at	20874	Slk
1443816_s_at	104709	Pik3r6
1443817_x_at	18092	Nkx2-6
1443818_at	NA	NA
1443819_x_at	66437	Fis1
1443820_x_at	54325	Elovl1
1443821_at	NA	NA
1443822_s_at	52637	Cisd1
1443823_s_at	98660	Atp1a2
1443824_s_at	12354	Car7
1443825_x_at	75622	Spaca3
1443826_x_at	17283	Men1
1443827_x_at	80752	Fam20c
1443828_x_at	NA	NA
1443829_x_at	71743	Coasy
1443830_x_at	22644	Rnf103
1443831_s_at	17771	Mtl5
1443832_s_at	20324	Sdpr
1443833_at	NA	NA
1443834_at	14400	Gabrb1
1443835_x_at	319370|664849	Ubald2|Gm7367
1443836_x_at	67561|74498	Wdr48|Gorasp1
1443837_x_at	12043	Bcl2
1443838_x_at	56473	Fads2
1443839_at	75500	1700010H22Rik
1443840_x_at	75500	1700010H22Rik
1443841_x_at	227620	Uap1l1
1443842_at	99371	Arfgef2
1443843_x_at	20005|432768	Rpl9|Gm5451
1443844_at	73614	Rhox13
1443845_x_at	69364	1700012P22Rik
1443846_x_at	NA	NA
1443847_x_at	NA	NA
1443848_at	NA	NA
1443849_x_at	22275	Urod
1443850_at	NA	NA
1443851_at	74521	Ppp4r4
1443852_at	NA	NA
1443853_x_at	54650	Sfmbt1
1443854_at	15111	Hand2
1443855_at	16502	Kcnc1
1443856_at	54189	Rabep1
1443857_at	320191	Hook3
1443858_at	319236	Trim12c
1443859_at	229675	Rsbn1
1443860_at	19266	Ptprd
1443861_at	68178	Cgnl1
1443862_at	NA	NA
1443863_at	319448	Fndc3a
1443864_at	76843	Dtl
1443865_at	14395	Gabra2
1443866_at	319476	Lrtm1
1443867_at	106585	Ankrd12
1443868_at	224088	Atp13a3
1443869_at	211948	Pde12
1443870_at	239273	Abcc4
1443871_at	NA	NA
1443872_at	NA	NA
1443873_at	108654	Fam210a
1443874_at	72350	Zc2hc1c
1443875_at	239731	Rimbp3
1443876_at	12322	Camk2a
1443877_a_at	192786	Rapgef6
1443878_at	192786	Rapgef6
1443879_at	71148	Mier1
1443880_at	320080	Zbtb39
1443881_at	140484	Pofut1
1443882_at	13521	Slc26a2
1443883_at	66460	Sys1
1443884_at	240174	Thada
1443885_at	18987	Pou2f2
1443886_at	NA	NA
1443887_at	433667	Ankrd13c
1443888_at	102688	AU023762
1443889_at	105892	9030619P08Rik
1443890_at	NA	NA
1443891_at	19364	Rad51d
1443892_at	668620	Zfp936
1443893_at	NA	NA
1443894_at	14017	Evi2a
1443895_at	633947	Gm6225
1443896_at	72238	Tbc1d5
1443897_at	13198	Ddit3
1443898_at	12055	Bcl7c
1443899_at	382090	Cep162
1443900_at	67772	Chd8
1443901_at	207781	C2cd2
1443902_at	319582	6430573F11Rik
1443903_at	19042	Ppm1a
1443904_at	328035	Fads6
1443905_at	NA	NA
1443906_at	13136	Cd55
1443907_at	240028	Lnpep
1443908_at	100503447	Gm19696
1443909_at	228410	Cstf3
1443910_at	321008	6330408A02Rik
1443911_at	NA	NA
1443912_at	NA	NA
1443913_at	NA	NA
1443914_at	240633	Lipk
1443915_at	74600	Mrpl47
1443916_at	243219	2900026A02Rik
1443917_at	68212	Tmbim4
1443918_at	214764	Edrf1
1443919_at	210673	Prrt3
1443920_at	NA	NA
1443921_at	223332	Ranbp3l
1443922_at	214742	Rcor3
1443923_at	75547	Akap13
1443924_at	279561	Wnk3
1443925_at	80909	Gatsl2
1443926_at	NA	NA
1443927_at	231380	Uba6
1443928_at	227929	Cytip
1443929_at	100038658	9830004L10Rik
1443930_at	240063	Zfp811
1443931_at	382019	Zfp882
1443932_at	271005	Klhdc1
1443933_at	74413	Tc2n
1443934_at	234912	9230110C19Rik
1443935_at	210982	Gltscr1l
1443936_at	258364	Olfr976
1443937_at	105894	AI790276
1443938_at	NA	NA
1443939_at	666048	Trabd2b
1443940_at	239038	Lrit2
1443941_at	100503884	Ccdc149
1443942_at	213054	Gabpb2
1443943_at	56711	Plag1
1443944_at	654318	C530005A16Rik
1443945_at	242574	C130073F10Rik
1443946_s_at	104522	AU040972
1443947_at	110829	Lims1
1443948_at	70387	Ttc9c
1443949_at	NA	NA
1443950_at	106894	Hmgxb3
1443951_at	320496	C230076A16Rik
1443952_at	21833	Thra
1443953_at	21763	Tex2
1443954_at	58186	Rad18
1443955_at	73545	1700094D03Rik
1443956_at	69256	Zfp397
1443957_at	330938	Dixdc1
1443958_at	320854	9030203C11Rik
1443959_at	319776	Tmem72
1443960_at	66514	Asrgl1
1443961_at	100043292|100861880|100861891|100861901|103341|627488|637578|667692	Gm4340|Gm21293|Gm21304|Gm21312|AU017962|Gm6763|Gm20765|Gm8764
1443962_at	211586	Tfdp2
1443963_at	NA	NA
1443964_at	20776	Tmie
1443965_at	102640178	Gm36307
1443966_at	226089	Ric1
1443967_at	403171	Banf2
1443968_at	110532	Adarb1
1443969_at	384783	Irs2
1443970_at	18213	Ntrk3
1443971_x_at	75739	Mpp7
1443972_at	102533	AI465300
1443973_at	240025	Dact2
1443974_at	227120	Plcl1
1443975_at	109181	Trip11
1443976_at	214444	Cdk5rap2
1443977_at	319608	E130014H10Rik
1443978_at	234396	Ankle1
1443979_at	320427	A830021K08Rik
1443980_at	11603	Agrn
1443981_at	102638940	LOC102638940
1443982_at	110596	Arhgef28
1443983_at	NA	NA
1443984_at	72568	Lin9
1443985_at	210105	Zfp719
1443986_at	214498	Cdc73
1443987_at	270201	Klhl18
1443988_at	170791	Rbm39
